userId,subscriptionBalance,paymentBalance,timestamp
'2ab848b2-c376-4ca5-af1d-9df4efc55268',5.5,65.5,2024-02-08 21:01:03.228000+00:00
'e6cdbca4-1eac-44a7-b1b3-299757b86a75',8.0,0.0,2024-02-08 21:01:03.228000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2835.0,2826.0,2024-02-08 21:01:03.228000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',37496.39,37406.39,2024-02-09 21:01:02.964000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',76.5,68.5,2024-02-09 21:01:02.964000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',22422.0,30090.0,2024-02-09 21:01:02.964000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',358.909,3347.909,2024-02-09 21:01:02.964000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',220.62,1690.62,2024-02-09 21:01:02.964000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',101.542,1617.152,2024-02-09 21:01:02.964000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',21508.7,21517.4,2024-02-09 21:01:02.964000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78452.136,78399.136,2024-02-09 21:01:02.964000+00:00
'582f1b94-4c13-41e6-81ec-6203bb0f2a06',0.5,-8.5,2024-02-09 21:01:02.964000+00:00
'0337b933-9ab8-4c7d-8c1b-80059f3164a4',1170.0,9810.0,2024-02-09 21:01:02.964000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',88.0,808.0,2024-02-09 21:01:02.964000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',135.091,543.091,2024-02-09 21:01:02.964000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',4626.5,4369.7,2024-02-09 21:01:02.964000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',175.646,471.646,2024-02-09 21:01:02.964000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',31.181,3245.878,2024-02-09 21:01:02.964000+00:00
'e1c32b5a-a239-407f-beaf-ffa0f81c7611',32.0,9618.6,2024-02-09 21:01:02.964000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',734.2,2265.891,2024-02-09 21:01:02.964000+00:00
'e6cdbca4-1eac-44a7-b1b3-299757b86a75',0.0,-8.0,2024-02-09 21:01:02.964000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',112.0,103.0,2024-02-09 21:01:02.964000+00:00
'7f97b814-017d-430e-9779-877ec174861e',834.46,-171.16,2024-02-09 21:01:02.964000+00:00
'a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd',12.0,3.0,2024-02-09 21:01:02.999000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2826.0,2817.0,2024-02-09 21:01:02.999000+00:00
'20f25ac8-8c5b-4ddf-a655-12257aed6fff',21.0,12.0,2024-02-09 21:01:02.999000+00:00
'47d03621-dec7-4429-bee2-02be753fcdc4',23.0,14.0,2024-02-09 21:01:02.999000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',37154.0,37054.0,2024-02-09 21:01:02.999000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1740.0,6540.0,2024-02-09 21:01:02.999000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',19.0,10.0,2024-02-09 21:01:02.999000+00:00
'91749485-15ab-4fd0-93af-e118e414ab9b',85.0,638.5,2024-02-09 21:01:02.999000+00:00
'52ebb322-696b-423b-bd79-2de604defbdd',410.0,2883.01,2024-02-09 21:01:02.999000+00:00
'789e2517-7115-46a9-a260-717333a06b69',30.0,21.0,2024-02-09 21:01:02.999000+00:00
'1b3be8bc-3813-4dff-b42c-43efbdcfc5ae',126.0,281.0,2024-02-09 21:01:02.999000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1610.865,1610.864,2024-02-09 21:01:02.999000+00:00
'2ab848b2-c376-4ca5-af1d-9df4efc55268',0.0,60.0,2024-02-09 21:01:02.999000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11342.386,13112.386,2024-02-09 21:01:02.999000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',208.467,4424.005,2024-02-09 21:01:02.999000+00:00
'0337b933-9ab8-4c7d-8c1b-80059f3164a4',1080.0,9720.0,2024-02-10 21:01:13.463000+00:00
'52ebb322-696b-423b-bd79-2de604defbdd',340.0,2813.01,2024-02-10 21:01:13.463000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',22332.0,30000.0,2024-02-10 21:01:13.463000+00:00
'789e2517-7115-46a9-a260-717333a06b69',21.0,12.0,2024-02-10 21:01:13.463000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',21408.7,21417.4,2024-02-10 21:01:13.463000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78399.136,78346.136,2024-02-10 21:01:13.463000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',103.0,94.0,2024-02-10 21:01:13.463000+00:00
'a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd',3.0,-6.0,2024-02-10 21:01:13.463000+00:00
'1b3be8bc-3813-4dff-b42c-43efbdcfc5ae',116.5,271.5,2024-02-10 21:01:13.463000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',167.646,463.646,2024-02-10 21:01:13.463000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',692.4,2224.091,2024-02-10 21:01:13.463000+00:00
'7f97b814-017d-430e-9779-877ec174861e',827.096,-178.524,2024-02-10 21:01:13.463000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',354.909,3343.909,2024-02-10 21:01:13.463000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',15.0,6.0,2024-02-10 21:01:13.463000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',22.181,3236.878,2024-02-10 21:01:13.463000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',200.467,4416.005,2024-02-10 21:01:13.463000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',95.678,1611.288,2024-02-10 21:01:13.463000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',4519.5,4262.7,2024-02-10 21:01:16.806000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1620.0,6420.0,2024-02-10 21:01:16.806000+00:00
'20f25ac8-8c5b-4ddf-a655-12257aed6fff',12.0,3.0,2024-02-10 21:01:16.806000+00:00
'e1c32b5a-a239-407f-beaf-ffa0f81c7611',25.0,9611.6,2024-02-10 21:01:16.806000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',80.0,800.0,2024-02-10 21:01:16.806000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',200.62,1670.62,2024-02-10 21:01:16.806000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',126.091,534.091,2024-02-10 21:01:16.806000+00:00
'91749485-15ab-4fd0-93af-e118e414ab9b',81.0,634.5,2024-02-10 21:01:16.806000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11331.568,13101.568,2024-02-10 21:01:16.806000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2817.0,2808.0,2024-02-10 21:01:16.806000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',37054.0,36954.0,2024-02-10 21:01:16.806000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',37406.39,37316.39,2024-02-10 21:01:16.806000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',68.5,60.5,2024-02-10 21:01:16.806000+00:00
'47d03621-dec7-4429-bee2-02be753fcdc4',15.0,6.0,2024-02-10 21:01:16.806000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',370.678,1886.288,2024-02-11 12:34:24.723000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',195.678,1711.288,2024-02-11 10:36:33.297000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',335.678,1851.288,2024-02-11 11:32:27.102000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',265.678,1781.288,2024-02-11 11:32:27.102000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',475.678,1991.288,2024-02-11 12:41:42.217000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',405.678,1921.288,2024-02-11 12:41:42.217000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',545.678,2061.288,2024-02-11 12:41:42.217000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',510.678,2026.288,2024-02-11 12:41:42.217000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',440.678,1956.288,2024-02-11 12:41:42.217000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',4412.5,4155.7,2024-02-11 21:01:01.128000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',294.814,1810.424,2024-02-11 21:01:01.128000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11320.75,13090.75,2024-02-11 21:01:01.128000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',192.467,4408.005,2024-02-11 21:01:01.128000+00:00
'789e2517-7115-46a9-a260-717333a06b69',12.0,3.0,2024-02-11 21:01:01.128000+00:00
'1b3be8bc-3813-4dff-b42c-43efbdcfc5ae',108.5,263.5,2024-02-11 21:01:01.128000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',117.091,525.091,2024-02-11 21:01:01.128000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2808.0,2799.0,2024-02-11 21:01:01.128000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',72.0,792.0,2024-02-11 21:01:01.128000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',13.181,3227.878,2024-02-11 21:01:01.128000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78346.136,78293.136,2024-02-11 21:01:01.128000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',36954.0,36854.0,2024-02-11 21:01:01.128000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',21308.7,21317.4,2024-02-11 21:01:01.128000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',180.62,1650.62,2024-02-11 21:01:01.128000+00:00
'0337b933-9ab8-4c7d-8c1b-80059f3164a4',990.0,9630.0,2024-02-11 21:01:01.128000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1569.165,1569.164,2024-02-11 21:01:01.128000+00:00
'7f97b814-017d-430e-9779-877ec174861e',819.732,-185.888,2024-02-11 21:01:01.128000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',120.182,11306.707,2024-02-11 21:01:01.128000+00:00
'52ebb322-696b-423b-bd79-2de604defbdd',270.0,2743.01,2024-02-11 21:01:01.128000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',94.0,85.0,2024-02-11 21:01:01.128000+00:00
'20f25ac8-8c5b-4ddf-a655-12257aed6fff',3.0,-6.0,2024-02-11 21:01:01.128000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',37316.39,37226.39,2024-02-11 21:01:19.863000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1500.0,6300.0,2024-02-11 21:01:19.863000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',420.363,549.979,2024-02-11 21:01:19.863000+00:00
'47d03621-dec7-4429-bee2-02be753fcdc4',7.0,-2.0,2024-02-11 21:01:19.863000+00:00
'91749485-15ab-4fd0-93af-e118e414ab9b',77.0,630.5,2024-02-11 21:01:19.863000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',11.0,2.0,2024-02-11 21:01:19.863000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',22242.0,29910.0,2024-02-11 21:01:19.863000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',350.909,3339.909,2024-02-11 21:01:19.863000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',159.646,455.646,2024-02-11 21:01:19.863000+00:00
'e1c32b5a-a239-407f-beaf-ffa0f81c7611',18.0,9604.6,2024-02-11 21:01:19.863000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',60.5,52.5,2024-02-11 21:01:19.863000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',650.6,2182.291,2024-02-11 21:01:19.863000+00:00
'078a520a-b504-4794-8e9b-910d86e4e96d',1328.73,2323.28,2024-02-12 05:33:00.196000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',379.814,1895.424,2024-02-12 04:44:28.341000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',329.814,1845.424,2024-02-12 04:44:28.341000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',449.814,1965.424,2024-02-12 04:44:28.341000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',195.273,11673.253,2024-02-13 08:01:31.510000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',589.814,2105.424,2024-02-13 11:49:58.860000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',37226.39,37136.39,2024-02-13 21:01:04.792000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',7.0,-2.0,2024-02-13 21:01:04.792000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',346.909,3335.909,2024-02-13 21:01:04.792000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',85.0,76.0,2024-02-13 21:01:04.792000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',64.0,784.0,2024-02-13 21:01:04.792000+00:00
'7f97b814-017d-430e-9779-877ec174861e',812.368,-193.252,2024-02-13 21:01:04.792000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11309.932,13079.932,2024-02-13 21:01:04.792000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',21208.7,21217.4,2024-02-13 21:01:04.792000+00:00
'91749485-15ab-4fd0-93af-e118e414ab9b',73.0,626.5,2024-02-13 21:01:04.792000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',36854.0,36754.0,2024-02-13 21:01:04.792000+00:00
'0337b933-9ab8-4c7d-8c1b-80059f3164a4',900.0,9540.0,2024-02-13 21:01:04.792000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',483.95,1999.56,2024-02-13 21:01:04.792000+00:00
'1b3be8bc-3813-4dff-b42c-43efbdcfc5ae',100.5,255.5,2024-02-13 21:01:04.792000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',160.62,1630.62,2024-02-13 21:01:04.792000+00:00
'52ebb322-696b-423b-bd79-2de604defbdd',200.0,2673.01,2024-02-13 21:01:04.792000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',4305.5,4048.7,2024-02-13 21:01:04.792000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',4.181,3218.878,2024-02-13 21:01:04.792000+00:00
'e1c32b5a-a239-407f-beaf-ffa0f81c7611',11.0,9597.6,2024-02-13 21:01:04.792000+00:00
'078a520a-b504-4794-8e9b-910d86e4e96d',1286.73,2281.28,2024-02-13 21:01:04.792000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',108.091,516.091,2024-02-13 21:01:04.792000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',151.646,447.646,2024-02-13 21:01:21.710000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78293.136,78240.136,2024-02-13 21:01:21.710000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',52.5,44.5,2024-02-13 21:01:21.710000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',220.455,11698.435,2024-02-13 21:01:21.710000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',184.467,4400.005,2024-02-13 21:01:21.710000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',608.8,2140.491,2024-02-13 21:01:21.710000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1549.065,1549.064,2024-02-13 21:01:21.710000+00:00
'789e2517-7115-46a9-a260-717333a06b69',3.0,-6.0,2024-02-13 21:01:21.710000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1380.0,6180.0,2024-02-13 21:01:21.710000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2799.0,2790.0,2024-02-13 21:01:21.710000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',22152.0,29820.0,2024-02-13 21:01:21.710000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',484.814,2000.424,2024-02-13 11:36:57.994000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',519.814,2035.424,2024-02-13 11:36:57.994000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',230.273,11708.253,2024-02-13 11:08:32.588000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',195.273,11493.98,2024-02-13 07:53:03.624000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',187.273,11485.98,2024-02-13 07:53:03.624000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',4198.5,3941.7,2024-02-14 21:01:04.470000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',3.0,-6.0,2024-02-14 21:01:04.470000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',76.0,67.0,2024-02-14 21:01:04.470000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78240.136,78187.136,2024-02-15 21:01:17.731000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2790.0,2781.0,2024-02-15 21:01:17.731000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',36754.0,36654.0,2024-02-15 21:01:17.731000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',37136.39,37046.39,2024-02-15 21:01:17.731000+00:00
'078a520a-b504-4794-8e9b-910d86e4e96d',1244.73,2239.28,2024-02-15 21:01:17.731000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',99.091,507.091,2024-02-15 21:01:17.731000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',67.0,58.0,2024-02-15 21:01:17.731000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',44.5,36.5,2024-02-15 21:01:17.731000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',332.586,1848.196,2024-02-15 21:01:17.731000+00:00
'7ca066ee-df49-42d5-b522-54f8abe08388',140.0,421.25,2024-02-15 13:47:39.747000+00:00
'7f97b814-017d-430e-9779-877ec174861e',805.004,-200.616,2024-02-15 21:01:17.742000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',342.909,3331.909,2024-02-15 21:01:17.742000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11299.114,13069.114,2024-02-15 21:01:17.742000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',21108.7,21117.4,2024-02-15 21:01:17.742000+00:00
'4ab67531-e103-4b29-92d6-246927bd64a0',5590.0,340.0,2024-02-15 14:39:09.598000+00:00
'7ca066ee-df49-42d5-b522-54f8abe08388',140.0,281.25,2024-02-15 13:14:07.915000+00:00
'6a1eab48-c690-4745-b5f1-3a51242ed793',192.2,1123.2,2024-02-16 23:18:45.718000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',58.0,49.0,2024-02-16 21:01:26.659000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',21008.7,21017.4,2024-02-16 21:01:26.659000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',143.646,439.646,2024-02-16 21:01:26.659000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',37046.39,36956.39,2024-02-16 21:01:26.659000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',56.0,776.0,2024-02-16 21:01:26.659000+00:00
'078a520a-b504-4794-8e9b-910d86e4e96d',1202.73,2197.28,2024-02-16 21:01:26.659000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',4091.5,3834.7,2024-02-16 21:01:26.659000+00:00
'0337b933-9ab8-4c7d-8c1b-80059f3164a4',810.0,9450.0,2024-02-16 21:01:26.659000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',36654.0,36554.0,2024-02-16 21:01:26.659000+00:00
'7ca066ee-df49-42d5-b522-54f8abe08388',133.0,414.25,2024-02-16 21:01:02.745000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',90.091,498.091,2024-02-16 21:01:02.745000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',36.5,28.5,2024-02-16 21:01:02.745000+00:00
'e1c32b5a-a239-407f-beaf-ffa0f81c7611',4.0,9590.6,2024-02-16 21:01:02.745000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',338.909,3327.909,2024-02-16 21:01:02.745000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',413.363,542.979,2024-02-16 21:01:02.745000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',321.222,1836.832,2024-02-16 21:01:02.745000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',22062.0,29730.0,2024-02-16 21:01:02.745000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2781.0,2772.0,2024-02-16 21:01:02.745000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1260.0,6060.0,2024-02-16 21:01:02.745000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',567.0,2098.691,2024-02-16 21:01:02.745000+00:00
'1b3be8bc-3813-4dff-b42c-43efbdcfc5ae',91.5,246.5,2024-02-16 21:01:02.745000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',176.467,4392.005,2024-02-16 21:01:02.745000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11288.296,13058.296,2024-02-16 21:01:02.745000+00:00
'7f97b814-017d-430e-9779-877ec174861e',797.64,-207.98,2024-02-16 21:01:02.745000+00:00
'52ebb322-696b-423b-bd79-2de604defbdd',130.0,2603.01,2024-02-16 21:01:02.745000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1527.465,1527.464,2024-02-16 21:01:02.745000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',140.62,1610.62,2024-02-16 21:01:02.745000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78187.136,78134.136,2024-02-16 21:01:02.745000+00:00
'91749485-15ab-4fd0-93af-e118e414ab9b',69.0,622.5,2024-02-16 21:01:02.745000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',437.0,737.0,2024-02-17 16:53:49.332000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',807.0,1107.0,2024-02-17 16:53:49.332000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',317.0,617.0,2024-02-17 16:53:49.332000+00:00
'7ca066ee-df49-42d5-b522-54f8abe08388',125.5,406.75,2024-02-17 21:01:17.508000+00:00
'1b3be8bc-3813-4dff-b42c-43efbdcfc5ae',83.5,238.5,2024-02-17 21:01:17.508000+00:00
'078a520a-b504-4794-8e9b-910d86e4e96d',1160.73,2155.28,2024-02-17 21:01:17.508000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',334.909,3323.909,2024-02-17 21:01:17.508000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',36554.0,36454.0,2024-02-17 21:01:17.508000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11277.478,13047.478,2024-02-17 21:01:17.508000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1140.0,5940.0,2024-02-17 21:01:17.508000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',525.2,2056.891,2024-02-17 21:01:17.508000+00:00
'72b8eeff-c0f0-4665-bbbe-a1b1a6730a51',3984.5,3727.7,2024-02-17 21:01:17.508000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',135.646,431.646,2024-02-17 21:01:17.508000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',406.363,535.979,2024-02-17 21:01:17.508000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',695.0,995.0,2024-02-17 21:01:17.508000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',120.62,1590.62,2024-02-17 21:01:17.508000+00:00
'52ebb322-696b-423b-bd79-2de604defbdd',60.0,2533.01,2024-02-17 21:01:24.927000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',81.091,489.091,2024-02-17 21:01:24.927000+00:00
'91749485-15ab-4fd0-93af-e118e414ab9b',65.0,618.5,2024-02-17 21:01:24.927000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',36956.39,36866.39,2024-02-17 21:01:24.927000+00:00
'6a1eab48-c690-4745-b5f1-3a51242ed793',184.2,1115.2,2024-02-17 21:01:24.927000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',20908.7,20917.4,2024-02-17 21:01:24.927000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',49.0,40.0,2024-02-17 21:01:24.927000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',168.467,4384.005,2024-02-17 21:01:24.927000+00:00
'0337b933-9ab8-4c7d-8c1b-80059f3164a4',720.0,9360.0,2024-02-17 21:01:24.927000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',78134.136,78081.136,2024-02-17 21:01:24.927000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',48.0,768.0,2024-02-17 21:01:24.927000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',315.858,1831.468,2024-02-17 21:01:24.927000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',21972.0,29640.0,2024-02-17 21:01:24.927000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',28.5,20.5,2024-02-17 21:01:24.927000+00:00
'7f97b814-017d-430e-9779-877ec174861e',790.276,-215.344,2024-02-17 21:01:24.927000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1505.865,1505.864,2024-02-17 21:01:24.927000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2772.0,2763.0,2024-02-17 21:01:24.927000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',129.6,289.6,2024-02-17 16:30:18.928000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',144.0,304.0,2024-02-17 16:30:18.928000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',60.0,360.0,2024-02-17 16:37:01.276000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',230.0,530.0,2024-02-17 16:42:02.786000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',160.0,460.0,2024-02-17 16:42:02.786000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',265.0,565.0,2024-02-17 16:42:02.786000+00:00
'2c1fafd7-42d4-48ac-a761-4b5493eec785',195.0,495.0,2024-02-17 16:42:02.786000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',21882.0,29550.0,2024-02-18 21:01:05.276000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',100.62,1570.62,2024-02-18 21:01:05.276000+00:00
'29ab9cca-db34-4942-8a1e-d4f472e2462f',40.0,760.0,2024-02-18 21:01:05.276000+00:00
'2f4fd556-537a-4e93-ae1d-be1ed7c51547',1020.0,5820.0,2024-02-18 21:01:05.276000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',20.5,12.5,2024-02-18 21:01:05.276000+00:00
